bait_uniprot	bait_symbol	bait_usage
P55327	TPD52	2
P55344	LIM2	1
P55345	PRMT2	6
P55347	PKNOX1	3
P55735	SEC13	5
P55769	SNU13	3
P55771	PAX9	2
P55773	CCL23	2
P55774	CCL18	2
P55789	GFER	1
P55795	HNRNPH2	7
P55809	OXCT1	2
P55822	SH3BGR	1
P55851	UCP2	2
P55854	SUMO3	6
P55884	EIF3B	8
P55899	FCGRT	1
P55957	BID	7
P56134	ATP5MF	1
P56159	GFRA1	1
P56179	DLX6	1
P56180	TPTE	3
P56182	RRP1	1
P56192	MARS1	3
P56199	ITGA1	2
P56202	CTSW	1
P56211	ARPP19	1
P56270	MAZ	4
P56279	TCL1A	5
P56282	POLE2	5
P56377	AP1S2	2
P56378	ATP5MJ	1
P56381	ATP5F1E	1
P56385	ATP5ME	1
P56470	LGALS4	2
P56524	HDAC4	13
P56537	EIF6	3
P56539	CAV3	2
P56545	CTBP2	6
P56555	DSCR4	1
P56556	NDUFA6	2
P56557	TMEM50B	1
P56559	ARL4C	1
P56589	PEX3	6
P56597	NME5	4
P56645	PER3	2
P56693	SOX10	5
P56703	WNT3	1
P56704	WNT3A	4
P56705	WNT4	1
P56706	WNT7B	1
P56730	PRSS12	1
P56747	CLDN6	1
P56748	CLDN8	2
P56817	BACE1	6
P56851	EDDM3B	2
P56856	CLDN18	1
P56915	GSC	1
P56937	HSD17B7	1
P56945	BCAR1	13
P56962	STX17	5
P57052	RBM11	3
P57054	PIGP	1
P57055	RIPPLY3	2
P57058	HUNK	1
P57059	SIK1	3
P57060	RWDD2B	4
P57073	SOX8	1
P57075	UBASH3A	4
P57076	CFAP298	2
P57077	MAP3K7CL	3
P57078	RIPK4	3
P57081	WDR4	4
P57086	SCAND1	3
P57087	JAM2	2
P57103	SLC8A3	2
P57105	SYNJ2BP	3
P57678	GEMIN4	2
P57682	KLF3	4
P57721	PCBP3	2
P57723	PCBP4	1
P57727	TMPRSS3	2
P57729	RAB38	1
P57735	RAB25	2
P57739	CLDN2	2
P57740	NUP107	4
P57764	GSDMD	4
P57771	RGS8	3
P57775	FBXW4	4
P57796	CABP4	3
P58004	SESN2	7
P58005	SESN3	2
P58012	FOXL2	1
P58062	SPINK7	3
P58166	INHBE	1
P58215	LOXL3	2
P58304	VSX2	2
P58317	ZNF121	1
P58335	ANTXR2	1
P58340	MLF1	4
P58397	ADAMTS12	4
P58499	FAM3B	2
P58511	SMIM11	1
P58549	FXYD7	2
P58557	YBEY	1
P58658	EVA1C	1
P58753	TIRAP	10
P59046	NLRP12	2
P59047	NLRP5	2
P59190	RAB15	1
P59536	TAS2R41	2
P59542	TAS2R19	1
P59551	TAS2R60	1
P59665	DEFA1B	2
P59768	GNG2	1
P59797	SELENOV	1
P59817	ZNF280A	1
P59861	DEFB131A	1
P59910	DNAJB13	1
P59942	MCCD1	1
P59990	KRTAP12-1	2
P59991	KRTAP12-2	2
P59998	ARPC4	3
P60006	ANAPC15	1
P60014	KRTAP10-10	1
P60022	DEFB1	1
P60033	CD81	7
P60059	SEC61G	3
P60153	RNASE9	1
P60174	TPI1	2
P60201	PLP1	8
P60228	EIF3E	9
P60321	NANOS2	3
P60328	KRTAP12-3	1
P60329	KRTAP12-4	2
P60331	KRTAP10-1	1
P60369	KRTAP10-3	1
P60370	KRTAP10-5	3
P60409	KRTAP10-7	2
P60410	KRTAP10-8	3
P60411	KRTAP10-9	3
P60412	KRTAP10-11	2
P60468	SEC61B	1
P60484	PTEN	24
P60510	PPP4C	6
P60520	GABARAPL2	12
P60602	ROMO1	2
P60604	UBE2G2	2
P60660	MYL6	2
P60709	ACTB	17
P60763	RAC3	5
P60827	C1QTNF8	1
P60842	EIF4A1	5
P60852	ZP1	1
P60866	RPS20	1
P60880	SNAP25	6
P60891	PRPS1	8
P60896	SEM1	3
P60900	PSMA6	7
P60903	S100A10	4
P60953	CDC42	32
P60981	DSTN	3
P61006	RAB8A	8
P61018	RAB4B	3
P61019	RAB2A	4
P61020	RAB5B	3
P61024	CKS1B	5
P61026	RAB10	5
P61073	CXCR4	9
P61077	UBE2D3	7
P61081	UBE2M	5
P61086	UBE2K	11
P61088	UBE2N	7
P61106	RAB14	3
P61158	ACTR3	2
P61160	ACTR2	1
P61165	TMEM258	1
P61201	COPS2	4
P61204	ARF3	1
P61218	POLR2F	1
P61221	ABCE1	1
P61224	RAP1B	5
P61225	RAP2B	2
P61236	YPEL3	1
P61244	MAX	13
P61247	RPS3A	3
P61254	RPL26	1
P61266	STX1B	1
P61278	SST	1
P61289	PSME3	9
P61296	HAND2	2
P61313	RPL15	4
P61326	MAGOH	15
P61328	FGF12	2
P61353	RPL27	1
P61371	ISL1	1
P61421	ATP6V0D1	3
P61457	PCBD1	7
P61513	RPL37A	4
P61586	RHOA	15
P61587	RND3	2
P61599	NAA20	1
P61601	NCALD	2
P61604	HSPE1	1
P61619	SEC61A1	2
P61626	LYZ	1
P61758	VBP1	4
P61764	STXBP1	5
P61769	B2M	12
P61812	TGFB2	1
P61916	NPC2	2
P61925	PKIA	2
P61952	GNG11	3
P61956	SUMO2	17
P61960	UFM1	3
P61962	DCAF7	5
P61964	WDR5	17
P61966	AP1S1	2
P61968	LMO4	4
P61970	NUTF2	3
P61978	HNRNPK	17
P61981	YWHAG	13
P62068	USP46	4
P62070	RRAS2	2
P62072	TIMM10	2
P62079	TSPAN5	3
P62081	RPS7	3
P62136	PPP1CA	25
P62140	PPP1CB	13
P62158	NA	13
P62166	NCS1	3
P62191	PSMC1	6
P62195	PSMC5	13
P62241	RPS8	2
P62253	UBE2G1	1
P62256	UBE2H	4
P62258	YWHAE	18
P62263	RPS14	5
P62277	RPS13	1
P62280	RPS11	1
P62304	SNRPE	4
P62306	SNRPF	6
P62308	SNRPG	8
P62310	LSM3	10
P62312	LSM6	5
P62314	SNRPD1	6
P62316	SNRPD2	5
P62318	SNRPD3	4
P62324	BTG1	4
P62328	TMSB4X	4
P62330	ARF6	7
P62333	PSMC6	4
P62380	TBPL1	4
P62424	RPL7A	1
P62487	POLR2G	2
P62491	RAB11A	14
P62495	ETF1	4
P62508	ESRRG	6
P62633	CNBP	3
P62699	YPEL5	2
P62701	RPS4X	1
P62714	PPP2CB	9
P62736	ACTA2	1
P62745	RHOB	3
P62753	RPS6	3
P62760	VSNL1	2
P62805	H4C16	17
P62807	H2BC8	5
P62820	RAB1A	9
P62826	RAN	8
P62829	RPL23	2
P62834	RAP1A	5
P62837	UBE2D2	5
P62841	RPS15	1
P62851	RPS25	3
P62854	RPS26	3
P62857	RPS28	3
P62861	FAU	1
P62873	GNB1	4
P62875	POLR2L	2
P62877	RBX1	4
P62879	GNB2	3
P62888	RPL30	1
P62906	RPL10A	3
P62913	RPL11	6
P62917	RPL8	1
P62937	PPIA	5
P62942	FKBP1A	1
P62945	RPL41	4
P62952	BLCAP	2
P62955	CACNG7	1
P62979	RPS27A	3
P62987	UBA52	1
P62993	GRB2	65
P62995	TRA2B	3
P63000	RAC1	50
P63010	AP2B1	3
P63027	VAMP2	4
P63092	GNAS	3
P63096	GNAI1	4
P63098	PPP3R1	4
P63104	YWHAZ	36
P63146	UBE2B	7
P63151	PPP2R2A	8
P63162	SNURF	6
P63165	SUMO1	33
P63167	DYNLL1	8
P63172	DYNLT1	2
P63208	SKP1	22
P63211	GNGT1	2
P63215	GNG3	2
P63218	GNG5	1
P63220	RPS21	2
P63241	EIF5A	2
P63244	RACK1	12
P63252	KCNJ2	4
P63261	ACTG1	7
P63272	SUPT4H1	7
P63279	UBE2I	20
P63313	TMSB10	2
P67775	PPP2CA	27
P67809	YBX1	12
P67812	SEC11A	1
P67870	CSNK2B	11
P67936	TPM4	1
P68036	UBE2L3	3
P68104	EEF1A1	8
P68106	FKBP1B	2
P68133	ACTA1	1
P68363	TUBA1B	3
P68366	TUBA4A	2
P68371	TUBB4B	1
P68400	CSNK2A1	15
P68402	PAFAH1B2	2
P68431	H3C12	21
P68543	UBXN2A	4
P68871	HBB	3
P69892	HBG2	1
P69905	HBA2	6
P78310	CXADR	1
P78314	SH3BP2	8
P78317	RNF4	3
P78318	IGBP1	6
P78324	SIRPA	2
P78325	ADAM8	1
P78329	CYP4F2	3
P78330	PSPH	2
P78332	RBM6	1
P78333	GPC5	3
P78334	GABRE	1
P78337	PITX1	4
P78344	EIF4G2	2
P78345	RPP38	2
P78346	RPP30	3
P78347	GTF2I	4
P78348	ASIC1	3
P78352	DLG4	9
P78356	PIP4K2B	1
P78357	CNTNAP1	1
P78358	CTAG1A	3
P78362	SRPK2	4
P78364	PHC1	4
P78367	NKX3-2	1
P78368	CSNK1G2	5
P78369	CLDN10	2
P78371	CCT2	4
P78380	OLR1	2
P78381	SLC35A2	1
P78382	SLC35A1	2
P78383	SLC35B1	1
P78385	KRT83	3
P78386	KRT85	1
P78395	PRAME	3
P78396	CCNA1	2
P78406	RAE1	5
P78410	BTN3A2	1
P78412	IRX6	1
P78413	IRX4	1
P78417	GSTO1	1
P78423	CX3CL1	2
P78424	POU6F2	1
P78504	JAG1	4
P78508	KCNJ10	2
P78524	DENND2B	1
P78527	PRKDC	6
P78536	ADAM17	6
P78537	BLOC1S1	5
P78539	SRPX	1
P78540	ARG2	2
P78543	BTG2	6
P78545	ELF3	4
P78549	NTHL1	1
P78552	IL13RA1	3
P78556	CCL20	1
P78559	MAP1A	1
P78560	CRADD	9
P78562	PHEX	1
P78563	ADARB1	2
P79483	HLA-DRB3	1
P79522	PRR3	3
P80075	CCL8	1
P80098	CCL7	5
P80162	CXCL6	1
P80188	LCN2	1
P80192	MAP3K9	2
P80217	IFI35	1
P80297	MT1X	1
P80370	DLK1	1
P80404	ABAT	1
P80511	S100A12	1
P81133	SIM1	1
P81274	GPSM2	2
P81408	ENTREP3	1
P81534	DEFB103B	1
P81605	DCD	1
P81877	SSBP2	1
P82094	TMF1	1
P82251	SLC7A9	1
P82279	CRB1	4
P82675	MRPS5	1
P82912	MRPS11	2
P82914	MRPS15	1
P82930	MRPS34	1
P82932	MRPS6	3
P82933	MRPS9	1
P82979	SARNP	5
P82980	RBP5	2
P82987	ADAMTSL3	2
P83105	HTRA4	3
P83110	HTRA3	3
P83111	LACTB	3
P83369	LSM11	1
P83436	COG7	5
P83876	TXNL4A	4
P83916	CBX1	7
P84022	SMAD3	31
P84074	HPCA	1
P84077	ARF1	4
P84085	ARF5	1
P84090	ERH	6
P84095	RHOG	1
P84101	SERF2	2
P84103	SRSF3	3
P84243	H3-3B	10
P85037	FOXK1	2
P85298	ARHGAP8	3
P85299	PRR5	1
P86478	PRR20E	2
P86479	PRR20C	1
P86480	PRR20D	1
P98066	TNFAIP6	5
P98077	SHC2	1
P98082	DAB2	6
P98155	VLDLR	3
P98160	HSPG2	3
P98161	PKD1	6
P98164	LRP2	2
P98168	ZXDA	1
P98170	XIAP	27
P98171	ARHGAP4	2
P98172	EFNB1	1
P98173	FAM3A	1
P98174	FGD1	2
P98175	RBM10	4
P98177	FOXO4	4
P98179	RBM3	5
P98182	ZNF200	2
P98196	ATP11A	3
P99999	CYCS	5
Q00005	PPP2R2B	3
Q00013	MPP1	7
Q00059	TFAM	3
Q00169	PITPNA	1
Q00266	MAT1A	3
Q00325	SLC25A3	1
Q00341	HDLBP	2
Q00403	GTF2B	8
Q00444	HOXC5	1
Q00526	CDK3	7
Q00532	CDKL1	3
Q00534	CDK6	19
Q00535	CDK5	16
Q00536	CDK16	10
Q00537	CDK17	4
Q00577	PURA	1
Q00587	CDC42EP1	1
Q00597	FANCC	6
Q00604	NDP	1
Q00610	CLTC	7
Q00613	HSF1	7
Q00653	NFKB2	5
Q00765	REEP5	4
Q00796	SORD	2
Q00839	HNRNPU	4
Q00887	PSG9	2
Q008S8	ECT2L	1
Q00975	CACNA1B	1
Q00978	IRF9	6
Q00987	MDM2	58
Q009871	NA	1
Q00994	BEX3	3
Q00G26	PLIN5	2
Q01081	U2AF1	9
Q01082	SPTBN1	1
Q01085	TIAL1	4
Q01094	E2F1	24
Q01105	SET	8
Q01113	IL9R	2
Q01130	SRSF2	5
Q01151	CD83	2
Q01167	FOXK2	2
Q01196	RUNX1	5
Q01201	RELB	4
Q01344	IL5RA	2
Q01415	GALK2	1
Q01432	AMPD3	2
Q01433	AMPD2	2
Q01449	MYL7	2
Q01453	PMP22	3
Q01484	ANK2	8
Q01518	CAP1	1
Q01523	DEFA5	2
Q01524	DEFA6	3
Q01534	TSPY1	1
Q01543	FLI1	2
Q01546	KRT76	1
Q01628	IFITM3	3
Q01638	IL1RL1	4
Q01658	DR1	3
Q01664	TFAP4	4
Q01668	CACNA1D	1
Q01718	MC2R	4
Q01726	MC1R	2
Q01740	FMO1	2
Q01780	EXOSC10	5
Q01804	OTUD4	3
Q01813	PFKP	1
Q01814	ATP2B2	3
Q01826	SATB1	5
Q01831	XPC	6
Q01844	EWSR1	8
Q01850	CDR2	5
Q01860	POU5F1	7
Q01892	SPIB	1
Q01959	SLC6A3	5
Q01968	OCRL	9
Q01970	PLCB3	1
Q01973	ROR1	5
Q01974	ROR2	5
Q01995	TAGLN	3
Q02040	AKAP17A	3
Q02045	MYL5	1
Q02078	MEF2A	8
Q02080	BORCS8-MEF2B	3
Q02083	NAAA	1
Q02086	SP2	2
Q02094	RHAG	1
Q02127	DHODH	1
Q02153	GUCY1B1	1
Q02156	PRKCE	8
Q02161	RHD	1
Q02221	COX6A2	1
Q02223	TNFRSF17	3
Q02224	CENPE	4
Q02241	KIF23	6
Q02297	NRG1	1
Q022970	NA	1
Q02363	ID2	6
Q02383	SEMG2	1
Q02388	COL7A1	1
Q02410	APBA1	4
Q02446	SP4	3
Q02447	SP3	1
Q02487	DSC2	1
Q02535	ID3	6
Q02539	H1-1	1
Q02543	RPL18A	2
Q02548	PAX5	1
Q02556	IRF8	2
Q02575	NHLH1	1
Q02577	NHLH2	2
Q02641	CACNB1	3
Q02742	GCNT1	2
Q02747	GUCA2A	1
Q02750	MAP2K1	19
Q02763	TEK	5
Q02779	MAP3K10	2
Q02790	FKBP4	6
Q02809	PLOD1	1
Q02817	MUC2	1
Q02833	RASSF7	3
Q02846	GUCY2D	2
Q02878	RPL6	1
Q02930	CREB5	4
Q02952	AKAP12	2
Q02962	PAX2	3
Q02978	SLC25A11	2
Q02985	CFHR3	3
Q03013	GSTM4	2
Q03014	HHEX	2
Q03060	CREM	3
Q03111	MLLT1	4
Q03112	MECOM	6
Q03135	CAV1	23
Q03154	ACY1	3
Q03164	KMT2A	14
Q03167	TGFBR3	2
Q03181	PPARD	6
Q03188	CENPC	4
Q03252	LMNB2	1
Q03393	PTS	6
Q03395	ROM1	1
Q03403	TFF2	1
Q03405	PLAUR	3
Q03426	MVK	4
Q03431	PTH1R	2
Q03468	ERCC6	3
Q03518	TAP1	10
Q03519	TAP2	4
Q03591	CFHR1	4
Q03692	COL10A1	3
Q03701	CEBPZ	3
Q03721	KCNC4	2
Q03828	EVX2	1
Q03923	ZNF85	1
Q03933	HSF2	5
Q03936	ZNF92	2
Q03989	ARID5A	4
Q04118	PRB3	1
Q04206	RELA	64
Q04323	UBXN1	4
Q04446	GBE1	1
Q04637	EIF4G1	17
Q04656	ATP7A	2
Q04695	KRT17	3
Q04721	NOTCH2	1
Q04724	TLE1	8
Q04725	TLE2	4
Q04726	TLE3	2
Q04727	TLE4	1
Q04743	EMX2	1
Q04756	HGFAC	2
Q04759	PRKCQ	9
Q04760	GLO1	1
Q04771	ACVR1	3
Q04828	AKR1C1	3
Q04837	SSBP1	2
Q04864	REL	5
Q04900	CD164	3
Q04912	MST1R	3
Q04917	YWHAH	21
Q04941	PLP2	3
Q05048	CSTF1	2
Q05066	SRY	1
Q05084	ICA1	1
Q05086	UBE3A	14
Q05193	DNM1	9
Q05195	MXD1	3
Q05209	PTPN12	8
Q05315	CLC	2
Q05329	GAD2	2
Q05397	PTK2	20
Q05513	PRKCZ	11
Q05516	ZBTB16	7
Q05519	SRSF11	3
Q05586	GRIN1	1
Q05639	EEF1A2	5
Q05655	PRKCD	17
Q05823	RNASEL	2
Q05901	CHRNB3	1
Q05923	DUSP2	1
Q05925	EN1	1
Q05952	TNP2	1
Q05996	ZP2	4
Q05BL0	NA	1
Q05BL1	NA	1
Q05BQ5	MBTD1	2
Q05C05	NA	1
Q05CH4	NA	1
Q05CV4	DHX8	1
Q05D32	CTDSPL2	3
Q05D60	DEUP1	4
Q05DH4	FHIP1A	1
Q06033	ITIH3	1
Q06124	PTPN11	21
Q06141	REG3A	2
Q06187	BTK	15
Q06190	PPP2R3A	3
Q06203	PPAT	1
Q06250	WT1-AS	2
Q06265	EXOSC9	3
Q06323	PSME1	3
Q06330	RBPJ	8
Q06413	MEF2C	5
Q06418	TYRO3	6
Q06432	CACNG1	2
Q06455	RUNX1T1	11
Q06481	APLP2	3
Q06520	SULT2A1	2
Q06546	GABPA	2
Q06547	GABPB1	5
Q06587	RING1	11
Q06609	RAD51	23
Q06710	PAX8	2
Q06732	ZNF33B	3
Q06787	FMR1	8
Q06828	FMOD	1
Q06830	PRDX1	8
Q06945	SOX4	2
Q07001	CHRND	1
Q07002	CDK18	7
Q07011	TNFRSF9	1
Q07020	RPL18	1
Q07021	C1QBP	11
Q07075	ENPEP	1
Q07108	CD69	2
Q07157	TJP1	6
Q07325	CXCL9	3
Q07326	PIGF	1
Q07343	PDE4B	1
Q07507	DPT	3
Q07627	KRTAP1-1	1
Q07654	TFF3	2
Q07666	KHDRBS1	12
Q07812	BAX	24
Q07817	BCL2L1	41
Q07820	MCL1	23
Q07864	POLE	4
Q07866	KLC1	6
Q07869	PPARA	6
Q07889	SOS1	12
Q07890	SOS2	4
Q07912	TNK2	11
Q07954	LRP1	8
Q07955	SRSF1	9
Q07960	ARHGAP1	2
Q08043	ACTN3	2
Q08050	FOXM1	6
Q08116	RGS1	3
Q08117	TLE5	8
Q08170	SRSF4	3
Q08174	PCDH1	1
Q08188	TGM3	1
Q08209	PPP3CA	8
Q08211	DHX9	7
Q08257	CRYZ	1
Q08289	CACNB2	1
Q08334	IL10RB	1
Q08345	DDR1	5
Q08378	GOLGA3	1
Q08379	GOLGA2	7
Q08380	LGALS3BP	3
Q08397	LOXL1	1
Q08426	EHHADH	3
Q08431	MFGE8	1
Q08493	PDE4C	2
Q08495	DMTN	4
Q08499	PDE4D	7
Q08554	DSC1	1
Q08623	PUDP	1
Q08629	SPOCK1	1
Q08648	SPAG11B	1
Q08708	CD300C	5
Q08722	CD47	5
Q08752	PPID	6
Q08830	FGL1	1
Q08881	ITK	11
Q08945	SSRP1	5
Q08999	RBL2	7
Q08AE8	SPIRE1	2
Q08AF8	GOLGA8G	2
Q08AG5	ZNF844	2
Q08AG7	MZT1	3
Q08AG9	CYP21A2	1
Q08AH1	ACSM1	1
Q08AI8	MAB21L4	1
Q08AM2	NA	2
Q08AM6	VAC14	5
Q08AM8	SH3RF2	1
Q08AT0	SGCZ	2
Q08E77	NA	1
Q08E86	BLTP2	1
Q08E93	FAM27E3	3
Q08ER8	ZNF543	2
Q08J23	NSUN2	1
Q09013	DMPK	4
Q09019	DMWD	4
Q09028	RBBP4	7
Q09161	NCBP1	11
Q09470	KCNA1	2
Q09472	EP300	42
Q09666	AHNAK	1
Q09FC8	ZNF415	2
Q0D2H9	GOLGA8DP	1
Q0D2I5	IFFO1	1
Q0D2K0	NIPAL4	1
Q0D2K3	RIPPLY1	3
Q0D2N8	SARM1	1
Q0GE19	SLC10A7	1
Q0IIN1	KRT77	1
Q0JRZ9	FCHO2	1
Q0P5N6	ARL16	2
Q0P5P2	C17orf67	1
Q0P5Q0	NA	1
Q0P5U8	LVRN	1
Q0P651	ABHD18	1
Q0P6H7	NA	1
Q0PNE2	ELP6	1
Q0VAA2	LRRC74A	1
Q0VAA5	PLCXD2	1
Q0VAF8	NA	1
Q0VAF9	NA	1
Q0VAL7	NA	2
Q0VAM2	RASGEF1B	2
Q0VAQ4	SMAGP	2
Q0VD86	INCA1	4
Q0VDC6	FKBP1A	3
Q0VDD7	BRME1	4
Q0VDD8	DNAH14	1
Q0VDG4	SCRN3	1
Q0VDI3	TMEM267	2
Q0VF96	CGNL1	1
Q0VFZ6	CFAP210	1
Q0VG06	FAAP100	2
Q0VG75	NA	1
Q0VG99	MESP2	1
Q0VGE8	ZNF816	1
Q0VGL1	LAMTOR4	4
Q0WX57	USP17L24	1
Q0ZGT2	NEXN	2
Q10471	GALNT2	3
Q10472	GALNT1	1
Q10570	CPSF1	4
Q10587	TEF	1
Q10589	BST2	2
Q10713	PMPCA	1
Q11201	ST3GAL1	1
Q11203	ST3GAL3	2
Q11206	ST3GAL4	1
Q12756	KIF1A	2
Q12765	SCRN1	3
Q12768	WASHC5	2
Q12770	SCAP	1
Q12771	NA	1
Q12772	SREBF2	7
Q12774	ARHGEF5	6
Q12778	FOXO1	7
Q12788	TBL3	2
Q12789	GTF3C1	2
Q12791	KCNMA1	3
Q12792	TWF1	2
Q12794	HYAL1	1
Q12796	PNRC1	2
Q12797	ASPH	3
Q12798	CETN1	5
Q12800	TFCP2	4
Q12802	AKAP13	4
Q12805	EFEMP1	6
Q12809	KCNH2	2
Q12815	TROAP	6
Q12816	TRO	1
Q12824	SMARCB1	11
Q12829	RAB40B	1
Q12830	BPTF	3
Q12834	CDC20	18
Q12836	ZP4	2
Q12837	POU4F2	1
Q12840	KIF5A	1
Q12841	FSTL1	5
Q12846	STX4	4
Q12849	GRSF1	1
Q12851	MAP4K2	3
Q12852	MAP3K12	2
Q12857	NFIA	1
Q12860	CNTN1	1
Q12864	CDH17	1
Q12866	MERTK	2
Q12872	SFSWAP	1
Q12873	CHD3	8
Q12874	SF3A3	2
Q12879	GRIN2A	2
Q12882	DPYD	2
Q12888	TP53BP1	16
Q12891	HYAL2	3
Q12893	TMEM115	3
Q12894	IFRD2	4
Q12899	TRIM26	5
Q12901	ZNF155	2
Q12904	AIMP1	3
Q12905	ILF2	5
Q12906	ILF3	5
Q12907	LMAN2	1
Q12908	SLC10A2	1
Q12913	PTPRJ	8
Q12918	KLRB1	1
Q12923	PTPN13	5
Q12926	ELAVL2	3
Q12929	EPS8	8
Q12931	TRAP1	1
Q12933	TRAF2	22
Q12934	BFSP1	2
Q12946	FOXF1	1
Q12947	FOXF2	1
Q12948	FOXC1	4
Q12950	FOXD4	3
Q12951	FOXI1	3
Q12952	FOXL1	2
Q12955	ANK3	2
Q12959	DLG1	11
Q12962	TAF10	2
Q12965	MYO1E	1
Q12967	RALGDS	4
Q12968	NFATC3	3
Q12972	PPP1R8	7
Q12974	PTP4A2	4
Q12979	ABR	1
Q12980	NPRL3	4
Q12981	BNIP1	1
Q12982	BNIP2	2
Q12983	BNIP3	7
Q12986	NFX1	1
Q12988	HSPB3	1
Q12996	CSTF3	1
Q13007	IL24	1
Q13009	TIAM1	1
Q13011	ECH1	4
Q13015	MLLT11	3
Q13017	ARHGAP5	1
Q13021	MALL	2
Q13023	AKAP6	1
Q13033	STRN3	5
Q13042	CDC16	5
Q13043	STK4	13
Q13045	FLII	3
Q13049	TRIM32	10
Q13057	COASY	4
Q13061	TRDN	1
Q13064	MKRN3	4
Q13066	GAGE2B	1
Q13069	GAGE5	3
Q13077	TRAF1	9
Q13084	MRPL28	5
Q13085	ACACA	4
Q13087	PDIA2	1
Q13093	PLA2G7	1
Q13094	LCP2	15
Q13098	GPS1	3
Q13099	IFT88	1
Q13105	ZBTB17	8
Q13107	USP4	3
Q13111	CHAF1A	8
Q13112	CHAF1B	4
Q13113	PDZK1IP1	2
Q13114	TRAF3	10
Q13115	DUSP4	4
Q13118	KLF10	3
Q13123	IK	5
Q13126	MTAP	1
Q13127	REST	5
Q13129	RLF	1
Q13131	PRKAA1	13
Q13133	NR1H3	12
Q13136	PPFIA1	3
Q13137	CALCOCO2	3
Q13145	BAMBI	1
Q13148	TARDBP	10
Q13151	HNRNPA0	1
Q13153	PAK1	39
Q13155	AIMP2	12
Q13156	RPA4	1
Q13158	FADD	19
Q13163	MAP2K5	11
Q13164	MAPK7	7
Q13177	PAK2	13
Q13183	SLC13A2	2
Q13185	CBX3	9
Q13188	STK3	13
Q13190	STX5	6
Q13191	CBLB	10
Q13200	PSMD2	5
Q13201	MMRN1	1
Q13202	DUSP8	1
Q13203	MYBPH	1
Q13207	TBX2	3
Q13214	SEMA3B	1
Q13216	ERCC8	4
Q13219	PAPPA	1
Q13224	GRIN2B	4
Q13227	GPS2	7
Q13228	SELENBP1	5
Q13231	CHIT1	1
Q13232	NME3	5
Q13233	MAP3K1	6
Q13237	PRKG2	1
Q13239	SLA	3
Q13241	KLRD1	1
Q13242	SRSF9	2
Q13247	SRSF6	1
Q13253	NOG	2
Q13255	GRM1	1
Q13257	MAD2L1	14
Q13261	IL15RA	1
Q13263	TRIM28	7
Q13268	DHRS2	2
Q13277	STX3	5
Q13283	G3BP1	10
Q13285	NR5A1	4
Q13286	CLN3	2
Q13287	NMI	9
Q13291	SLAMF1	6
Q13296	SCGB2A2	1
Q13303	KCNAB2	2
Q13308	PTK7	4
Q13309	SKP2	17
Q13315	ATM	18
Q13319	CDK5R2	1
Q13322	GRB10	8
Q13323	BIK	7
Q13325	IFIT5	2
Q13326	SGCG	2
Q13330	MTA1	10
Q13332	PTPRS	3
Q13342	SP140	1
Q13347	EIF3I	1
Q13351	KLF1	1
Q13352	ITGB3BP	6
Q13356	PPIL2	4
Q13360	ZNF559-ZNF177	1
Q13362	PPP2R5C	6
Q13363	CTBP1	13
Q13368	MPP3	2
Q13370	PDE3B	1
Q13371	PDCL	3
Q13387	MAPK8IP2	3
Q13393	PLD1	2
Q13394	MAB21L1	2
Q13398	ZNF211	2
Q13404	UBE2V1	4
Q13409	DYNC1I2	3
Q13410	BTN1A1	1
Q13415	ORC1	9
Q13416	ORC2	10
Q13418	ILK	17
Q13421	MSLN	1
Q13422	IKZF1	6
Q13424	SNTA1	5
Q13425	SNTB2	3
Q13426	XRCC4	10
Q13427	PPIG	3
Q13428	TCOF1	2
Q13432	UNC119	4
Q13433	SLC39A6	1
Q13435	SF3B2	5
Q13438	OS9	5
Q13439	GOLGA4	2
Q13443	ADAM9	3
Q13444	ADAM15	7
Q13449	LSAMP	2
Q13451	FKBP5	2
Q13454	TUSC3	1
Q13459	MYO9B	1
Q13464	ROCK1	4
Q13467	FZD5	2
Q13469	NFATC2	6
Q13470	TNK1	4
Q13472	TOP3A	2
Q13477	MADCAM1	1
Q13480	GAB1	7
Q13485	SMAD4	15
Q13488	TCIRG1	1
Q13489	BIRC3	7
Q13490	BIRC2	13
Q13491	GPM6B	1
Q13492	PICALM	5
Q13496	MTM1	5
Q13501	SQSTM1	31
Q13503	MED21	6
Q13505	MTX1	1
Q13506	NAB1	1
Q13507	TRPC3	3
Q13509	TUBB3	3
Q13510	ASAH1	3
Q13515	BFSP2	5
Q13522	PPP1R1A	2
Q13523	PRPF4B	3
Q13526	PIN1	24
Q13530	SERINC3	1
Q13535	ATR	4
Q13541	EIF4EBP1	9
Q13546	RIPK1	21
Q13547	HDAC1	41
Q13554	CAMK2B	5
Q13555	CAMK2G	3
Q13557	CAMK2D	7
Q135570	NA	1
Q13561	DCTN2	8
Q13562	NEUROD1	2
Q13563	PKD2	11
Q13568	IRF5	4
Q13569	TDG	3
Q13571	LAPTM5	3
Q13572	ITPK1	1
Q13573	SNW1	15
Q13574	DGKZ	1
Q13576	IQGAP2	1
Q13585	GPR50	1
Q13586	STIM1	8
Q13588	GRAP	4
Q13595	TRA2A	1
Q13596	SNX1	7
Q13601	KRR1	3
Q13608	PEX6	1
Q13609	DNASE1L3	1
Q13610	PWP1	3
Q13614	MTMR2	2
Q13615	MTMR3	3
Q13616	CUL1	17
Q13617	CUL2	12
Q13618	CUL3	13
Q13619	CUL4A	8
